trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.max_distance,config.splitting_max_distance,config.gap_closing_max_distance,config.gap_closing,search_name
7380d_00069,0.8933179723502304,0.9525798525798526,0.9348926935133832,-1.0,-1.0,-1.0,19.299171447753906,True,,,1,edf4dd18d6584e89a449d01d7ec8264e,2022-08-27_00-22-21,1661527341,19.299171447753906,53349,blacky,172.19.156.210,19.299171447753906,0,1,0.007586002349853516,"69_gap_closing_max_distance=6.8795,max_distance=12.122,splitting_max_distance=36.949",12.121971946213597,36.94935569230448,6.879540495545285,1,RandomSearch
1325e786,0.893154486586494,0.9488943488943489,0.9382896015549077,-1.0,-1.0,-1.0,13.996063232421875,True,,,1,62744fb716e4451da7064c29dc68fd43,2022-08-27_00-31-13,1661527873,13.996063232421875,37514,blacky,172.19.156.210,13.996063232421875,0,1,0.0034296512603759766,"97_gap_closing=1,gap_closing_max_distance=34.202,max_distance=18.078,splitting_max_distance=20.233",18.078107800809363,20.233198784636016,34.20160518811868,1,OptunaSearch
b01df5ca,0.8928984501503585,0.9484029484029484,0.9384877218575249,-1.0,-1.0,-1.0,11.963414430618286,True,,,1,c2e4062ed6344b1db8305408c985ec1d,2022-08-27_00-28-24,1661527704,11.963414430618286,23758,blacky,172.19.156.210,11.963414430618286,0,1,0.003741741180419922,"20_gap_closing=1,gap_closing_max_distance=39.341,max_distance=18.146,splitting_max_distance=19.027",18.146299516450668,19.02723122903856,39.340903174553326,1,OptunaSearch
554ad2ee,0.8921161825726142,0.9508599508599509,0.9352344127597874,-1.0,-1.0,-1.0,18.67828130722046,True,,,1,37fb284933d0459c8ec78a98b71d505f,2022-08-27_00-26-01,1661527561,18.67828130722046,5080,blacky,172.19.156.210,18.67828130722046,0,1,0.003649473190307617,"59_gap_closing=0,gap_closing_max_distance=15.573,max_distance=11.689,splitting_max_distance=26.826",11.689229598540194,26.82604120612236,15.572986618589225,0,OptunaSearch
092585bc,0.891728624535316,0.942997542997543,0.9425343811394892,-1.0,-1.0,-1.0,16.89306139945984,True,,,1,395948a376d6417d89f607deae652a80,2022-08-27_00-23-49,1661527429,16.89306139945984,60031,blacky,172.19.156.210,16.89306139945984,0,1,0.004036903381347656,"6_gap_closing=0,gap_closing_max_distance=33.856,max_distance=10.739,splitting_max_distance=19.253",10.738571173261082,19.253107110821002,33.85593979678728,0,OptunaSearch
7380d_00084,0.8911806543385491,0.9235872235872236,0.9621192730995649,-1.0,-1.0,-1.0,19.82858180999756,True,,,1,326c0a7b5ff54c11b10c2b854b57a19b,2022-08-27_00-22-53,1661527373,19.82858180999756,55860,blacky,172.19.156.210,19.82858180999756,0,1,0.0037682056427001953,"84_gap_closing_max_distance=12.819,max_distance=10.345,splitting_max_distance=13.921",10.345217541681496,13.921388070002116,12.819453467365241,1,RandomSearch
1fca78ae,0.8911392405063291,0.9513513513513514,0.9336870026525199,-1.0,-1.0,-1.0,17.089317083358765,True,,,1,06b3b3fe8d404d5485560ff1c438aff3,2022-08-27_00-24-28,1661527468,17.089317083358765,63248,blacky,172.19.156.210,17.089317083358765,0,1,0.0034341812133789062,"24_gap_closing=0,gap_closing_max_distance=26.694,max_distance=17.438,splitting_max_distance=38.353",17.438198271805504,38.352724292626064,26.693546590121883,0,OptunaSearch
55b40e62,0.8908839779005525,0.9508599508599509,0.9338803088803089,-1.0,-1.0,-1.0,17.96393871307373,True,,,1,db9d6d8f8f0f410f8911323409b40d1d,2022-08-27_00-26-00,1661527560,17.96393871307373,5158,blacky,172.19.156.210,17.96393871307373,0,1,0.008754730224609375,"61_gap_closing=0,gap_closing_max_distance=9.9598,max_distance=11.742,splitting_max_distance=30.346",11.742456254792272,30.346229172423552,9.959777134096807,0,OptunaSearch
ecfd8_00033,0.8904487917146146,0.9506142506142506,0.9336389961389961,-1.0,-1.0,-1.0,16.172914028167725,True,,,1,5868538831724303b86645e8bf6fca93,2022-08-27_00-17-01,1661527021,16.172914028167725,25076,blacky,172.19.156.210,16.172914028167725,0,1,0.0037326812744140625,"33_gap_closing_max_distance=27.888,max_distance=11.725,splitting_max_distance=29.43",11.724558521277618,29.430073257114884,27.88782476993738,0,RandomSearch
1fb1e6d6,0.8902691511387164,0.9508599508599509,0.9332047263081746,-1.0,-1.0,-1.0,16.49779510498047,True,,,1,14fbb03d0c2648f7828f8e4a8691928d,2022-08-27_00-24-27,1661527467,16.49779510498047,63240,blacky,172.19.156.210,16.49779510498047,0,1,0.02620720863342285,"22_gap_closing=0,gap_closing_max_distance=27.885,max_distance=17.647,splitting_max_distance=37.812",17.647047836204848,37.81159853081026,27.88494342655362,0,OptunaSearch
